,"score","names_wga","dates_wga","names_artuk","dates_artuk","is_same","artist_id_wiki+googleart+wga+meisterwerke+moma","artist_id_artuk","Unnamed: 9","Unnamed: 10","Unnamed: 11"
649,91,"[waterhouse, john william]","[1849, 1917]","[waterhouse, b.]","[1906.0, 1906.0]","False","wga_waterhouse, john william, (1849-1917)","artuk_waterhouse, b.",,,
650,94,"[watts, frederick waters]","[1800, 1870]","[watts, frederick w.]","[1800, 1870]",1,"wga_watts, frederick waters, (1800-1870)","watts, frederick w.",,,
651,97,"[francken, frans iii]","[1607, 1667]","[francken ii, frans]","[1620, 1675]",0,"wga_francken, frans iii, (1607-1667)","francken ii, frans, (1620-1675)","(10433, 1289)",,
652,97,"[francken, frans iii]","[1607, 1667]","[francken ii, frans]","[1610, 1690]",0,"wga_francken, frans iii, (1607-1667)","francken ii, frans, (1610-1690)","(10434, 1289)",,
653,96,"[herring, john frederick the elder]","[1795, 1863]","[herring i, john frederick]","[1796, 1872]",1,"wga_herring, john frederick the elder, (1795-1863)","herring i, john frederick, (1796-1872)","(13755, 1698)",,
654,96,"[herring, john frederick the elder]","[1795, 1863]","[herring i, john frederick]","[1795, 1865]",1,"wga_herring, john frederick the elder, (1795-1863)","artuk_herring i, john frederick, (1795-1865)","(13756, 1698)",,
655,99,"[hunt, william holman]","[1827, 1910]","[hunt, william holman]","[1842, 1921]",1,"wga_hunt, william holman, (1827-1910)","hunt, william holman, (1842-1921)","(14914, 1779)",,
656,98,"[martino di bartolommeo]","[1389, 1435]","[martino di bartolomeo]","[1389, 1434]",1,"wga_martino di bartolommeo, (1389-1435)","martino di bartolomeo, (1389-1434)","(19312, 2261)",,
657,98,"[master of saint gilles]","[1500, 1500]","[master of saint giles]","[1500, 1500]",1,"wga_master of saint gilles, (1500-1500)","master of saint giles, (b.1500)","(19411, 2316)",,
658,97,"[master of the legend of saint ursula (i)]","[1480, 1500]","[master of the legend of saint ursula (bruges)]","[1470, 1490]",1,"wga_master of the legend of saint ursula (i), (1480-1500)","artuk_master of the legend of saint ursula (bruges), (active 1470-1490)","(19451, 2356)",,
659,97,"[master of the legend of saint ursula (i)]","[1480, 1500]","[master of the saint ursula legend (cologne)]","[1485, 1515]",0,"wga_master of the legend of saint ursula (i), (1480-1500)","artuk_master of the saint ursula legend (cologne), (active 1485-1515)","(19468, 2356)",,
660,99,"[turner, joseph mallord william]","[1775, 1851]","[turner, william]","[1789, 1862]",0,"wga_turner, joseph mallord william, (1775-1851)","artuk_turner, william, (1789-1862)","(29956, 4085)",,
661,97,"[vaardt, jan van der]","[1653, 1727]","[van der vaart, jan]","[1708, 1708]",1,"wga_vaardt, jan van der, (1653-1727)","van der vaart, jan, (b.1708)","(30335, 4421)",,
662,97,"[vaardt, jan van der]","[1653, 1727]","[van der vaart, jan]","[1656, 1687]",0,"wga_vaardt, jan van der, (1653-1727)","van der vaart, jan, (1656-1687)","(30336, 4421)",,
663,97,"[vaardt, jan van der]","[1653, 1727]","[van der vaart, jan]","[1645, 1700]",0,"wga_vaardt, jan van der, (1653-1727)","van der vaart, jan, (1645-1700)","(30337, 4421)",,
664,97,"[oosten, izaac van]","[1613, 1661]","[van oosten, izaack]","[1679, 1680]",1,"wga_oosten, izaac van, (1613-1661)","van oosten, izaack, (1679-1680)","(30507, 3100)",,
665,96,"[steenwyck, hendrick van the younger]","[1580, 1649]","[van steenwijck the younger, hendrick]","[1568, 1625]",1,"wga_steenwyck, hendrick van the younger, (1580-1649)","van steenwijck the younger, hendrick, (1568-1625)","(30571, 3895)",,
666,99,"[ward, james]","[1769, 1859]","[ward, james charles]","[1815, 1870]",0,"wga_ward, james, (1769-1859)","artuk_ward, james charles, (1815-1870)","(31382, 4616)",,
667,96,"[williams, hugh william]","[1773, 1829]","[williams, william]","[1738, 1817]",0,"wga_williams, hugh william, (1773-1829)","artuk_williams, william, (1738-1817)","(32500, 4667)",,
668,99,"[zoffany, johann]","[1733, 1810]","[zoffany, johann]","[1747, 1821]",1,"wga_zoffany, johann, (1733-1810)","zoffany, johann, (1747-1821)","(33418, 4728)",,
669,100,"[manuel barrón y carrillo]","[1814, 1869.0]","[barron y carrillo, manuel, barrón y carillo, manuel, barrón y carrillo, manuel]","[1814, 1884]",1,"googleart_g121dvs28","artuk_barrón y carrillo, manuel, (1814-1884)","(2336, 314)",6,"[0, 15.0]"
670,100,"[david walker]","[2007.0, 2013.0]","[barker, david walker]","[1947, 2099]",0,"googleart_m0115md8_","artuk_barker, david walker, (b.1947)","(2388, 273)",11,"[60.0, 86.0]"
671,92,"[huns, k. f., gun, karl fedorovič, huhn, karl, gun, karlis fridrichovič, hūns, kārlis teodors, kārlis hūns, huhn, charles, huhn, karl theodor, huhn, karl theodor fjodorowitsch]","[1831, 1877]","[hunt, charles]","[1803, 1877]",0,"googleart_m011v6dhq","artuk_hunt, charles, (1803-1877)","(2389, 3032)",12,"[28, 0]"
672,100,"[orchardson, william quiller w., orchardson, john quiller, william quiller orchardson, orchardson, william quiller]","[1832, 1910]","[w., w.]","[1820.0, 1937.0]",0,"googleart_m011zzs","artuk_w., w.","(2390, 6147)",10,"[12.0, 27.0]"
673,100,"[baer, william j., william jacob baer, baer, william jacob]","[1860, 1941]","[j., pryde, james, pryde, james ferrier, pryde, jimmy]","[1866, 1941]",0,"googleart_m0120w7","artuk_pryde, james ferrier, (1866-1941)","(2391, 4850)",37,"[6, 0]"
674,85,"[baer, william j., william jacob baer, baer, william jacob]","[1860, 1941]","[barr, william]","[1867, 1933]",0,"googleart_m0120w7","artuk_barr, william, (1867-1933)","(299, 2391)",15,"[7, 8]"
675,100,"[baer, william j., william jacob baer, baer, william jacob]","[1860, 1941]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,"googleart_m0120w7","artuk_j., j.","(2391, 3129)",7,"[3, 68]"
676,100,"[richard wilson, wilson, richard, richard wilson ra]","[1714, 1782]","[wilson, richard]","[1713, 1782]",1,"googleart_m014358","artuk_wilson, richard, (1713-1782)","(1906, 6472)",370,"[1, 0]"
677,89,"[lowry, laurence s., l. s. lowry, lowry, l. s., lawrence stephen lowry, lowry, laurence-stéphane, lowry, lawrence stephen, lowry, laurence stephen, lowry, lawrence s., lowry, lawrence e.]","[1887, 1976]","[lawrence, edna w., lawrence, w.]","[1898, 1908]",0,"googleart_m01djtd","artuk_lawrence, w.","(3485, 2446)",47,"[11, 68]"
678,100,"[john flaxman, flaxman, john]","[1755, 1826]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"googleart_m01gh24","artuk_john","(2460, 3196)",241,"[46, 15]"
679,100,"[früher  meister von flémalle, robert campin, campin, robert, master of flémalle]","[1375, 1470.0]","[campin, robert]","[1375, 1444]",1,"googleart_m01t769","artuk_campin, robert, (1375-1444)","(1913, 872)",118,"[0, 26.0]"
680,100,"[trumbull, john, john trumbull]","[1756, 1843]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"googleart_m01x_f1","artuk_john","(1208, 3196)",40,"[45, 32]"
681,100,"[herring, john frederick the elder, john frederick herring, sr.]","[1795, 1865]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"googleart_m02644ly","artuk_john","(2533, 3196)",26,"[6, 54]"
682,100,"[armanno l'eremita, herman van swanevelt, swanefelt, herman van, eremita, heremyt, enrico, herman d'italie, eremit, monsieur herman, swanevelt, herman van]","[1600, 1655]","[van swanevelt, herman]","[1600, 1665]",0,"googleart_m026m_lb","artuk_van swanevelt, herman, (1600-1665)","(2566, 6061)",309,"[0, 10]"
683,100,"[francis bicknell carpenter, carpenter, f. b., carpenter, francis bicknell]","[1830, 1900]","[b., f., walland, johann f. b.]","[1875, 1885]",0,"googleart_m026t409","artuk_b., f.","(2581, 203)",3,"[45, 15]"
684,100,"[lucas van leyden, leyden, lucas van]","[1494, 1534]","[van leyden, lucas]","[1494, 1533]",1,"googleart_m02f1wq","artuk_van leyden, lucas, (1494-1533)","(2681, 6030)",513,"[0, 1]"
685,100,"[henry scott tuke, tuke, h. s., tuke, henry scott]","[1858, 1929]","[inamati, h. s., s., h.]","[1906, 1916]",0,"googleart_m02gvlq","artuk_s., h.","(2684, 5169)",6,"[48, 13]"
686,100,"[alden weir, julian, weir, j. alden, j. alden weir, weir, julian-alden, julian alden weir, weir, alden, weir, julian alden]","[1852, 1919]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,"googleart_m02nl2l","artuk_j., j.","(1267, 3129)",104,"[11, 46]"
687,100,"[robert salmon, salmon, robert]","[1775, 1858]","[salmon, robert w.]","[1775, 1851]",1,"googleart_m02pmxfl","salmon, robert w.","(2696, 5187)",34,"[0, 7]"
688,84,"[william henry hunt]","[1790, 1864]","[davis, w. h., davis, william henry]","[1786, 1865]",0,"googleart_m02q1d1","artuk_davis, william henry, (1786-1865)","(2713, 1456)",40,"[4, 1]"
689,84,"[william henry hunt]","[1790, 1864]","[pickersgill, henry william]","[1782, 1875]",0,"googleart_m02q1d1","artuk_pickersgill, henry william, (1782-1875)","(2713, 4719)",126,"[8, 11]"
690,84,"[charles w. bartlett, bartlett, c. w., bartlett, charles william, bartlett, charles w.]","[1860, 1940]","[carey, charles w., carey, charles william]","[1862, 1943]",0,"googleart_m02r3w6b","artuk_carey, charles william, (1862-1943)","(881, 2773)",38,"[2, 3]"
691,94,"[charles w. bartlett, bartlett, c. w., bartlett, charles william, bartlett, charles w.]","[1860, 1940]","[barlett, w. h., bartlett, w. h., bartlett, william h., bartlett, william henry]","[1858, 1932]",0,"googleart_m02r3w6b","artuk_bartlett, william henry, (1858-1932)","(2773, 315)",39,"[2, 8]"
692,100,"[solomon, solomon joseph, solomon joseph solomon, solomon, solomon j.]","[1860, 1927]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,"googleart_m02r5z_b","artuk_j., j.","(2780, 3129)",8,"[3, 54]"
693,100,"[giampietrino]","[1495, 1550.0]","[giampietrino]","[1500, 1550]",1,"googleart_m02w7slf","artuk_giampietrino, (active 1500-1550)","(2838, 2238)",23,"[5, 0.0]"
694,98,"[jan antonisz. van ravesteyn, ravesteyn, jan antonisz. van]","[1572, 1657]","[van ravesteyn, jan anthonisz.]","[1570, 1657]",1,"googleart_m02ww2l0","artuk_van ravesteyn, jan anthonisz., (1570-1657)","(2848, 6047)",47,"[2, 0]"
695,100,"[pickenoy, nicolaes eliasz., nicolaes pickenoy]","[1588, 1656]","[pickenoy, nicolaes eliasz.]","[1588, 1655]",1,"googleart_m02x3z7k","artuk_pickenoy, nicolaes eliasz., (1588-1655)","(2857, 4715)",23,"[0, 1]"
696,100,"[jean-baptiste greuze, greuze, jean-baptiste]","[1725, 1809]","[greuze, jean-baptiste]","[1725, 1805]",1,"googleart_m02yd1s","artuk_greuze, jean-baptiste, (1725-1805)","(1085, 2440)",167,"[0, 4]"
697,100,"[fra angelico, fra giovanni da fiesole (guido di pietro), beato angelico; fra giovanni da fiesole; guido di pietro, angelico, fra]","[1387, 1455]","[fra angelico]","[1400, 1455]",1,"googleart_m031b2","artuk_fra angelico, (1400-1455)","(641, 2061)",544,"[13, 0]"
698,100,"[edward poynter, poynter, sir edward john, poynter, e. j., poynter, edward, poynter, edward john]","[1836, 1919]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,"googleart_m032084","artuk_j., j.","(2888, 3129)",18,"[27, 46]"
699,100,"[ruisdael, salomon van, ruysdael, salomon van, salomon van ruysdael]","[1600, 1670]","[van ruysdael, salomon]","[1602, 1670]",1,"googleart_m037zzs","artuk_van ruysdael, salomon, (1602-1670)","(2903, 6052)",100,"[2, 0]"
700,100,"[orley, bernaerd van, orley, bernaert van, bernard van orley]","[1487, 1542]","[van orley, bernaert]","[1488, 1541]",1,"googleart_m038zl9","artuk_van orley, bernaert, (1488-1541)","(2908, 6041)",52,"[1, 1]"
701,100,"[vliet, hendrick cornelisz. van, hendrick cornelisz. van vliet]","[1611, 1686.0]","[van vliet, hendrick cornelisz.]","[1611, 1675]",1,"googleart_m03b_gbk","artuk_van vliet, hendrick cornelisz., (1611-1675)","(2917, 6066)",39,"[0, 11.0]"
702,84,"[alexander cozens]","[1717, 1786]","[alexander, cosmo]","[1724, 1772]",0,"googleart_m03cmg93","artuk_alexander, cosmo, (1724-1772)","(2968, 50)",100,"[7, 14]"
703,100,"[porcellis, jan, jan porcellis]","[1583, 1632]","[porcellis, jan]","[1584, 1632]",1,"googleart_m03czwjg","artuk_porcellis, jan, (1584-1632)","(3000, 4779)",22,"[1, 0]"
704,100,"[neeffs, peeter the elder, pieter neefs the elder]","[1578, 1656]","[neeffs the elder, peeter]","[1578, 1661]",1,"googleart_m03d3trh","artuk_neeffs the elder, peeter, (1578-1661)","(3013, 4367)",39,"[0, 5]"
705,84,"[watts, g. f., george frederic watts, watts, george frederick, george frederick watts, watts, george frederic, george, f. w.]","[1817, 1904]","[clarke, george frederick]","[1823, 1906]",0,"googleart_m03dhsw","artuk_clarke, george frederick, (1823-1906)","(1042, 730)",153,"[6, 2]"
706,84,"[watts, g. f., george frederic watts, watts, george frederick, george frederick watts, watts, george frederic, george, f. w.]","[1817, 1904]","[folingsby, g. f., folingsby, george frederick]","[1828, 1891]",0,"googleart_m03dhsw","artuk_folingsby, george frederick, (1830-1891)","(2015, 730)",145,"[11, 13]"
707,100,"[abraham bloemaert, bloemaert, abraham]","[1564, 1651]","[bloemaert, abraham]","[1566, 1651]",1,"googleart_m03fz_9","artuk_bloemaert, abraham, (1566-1651)","(3044, 497)",147,"[2, 0]"
708,100,"[weenix, jan baptist, jan baptist weenix]","[1621, 1660]","[weenix, jan baptist]","[1621, 1661]",1,"googleart_m03fzgj","artuk_weenix, jan baptist, (1621-1661)","(3047, 6296)",27,"[0, 1]"
709,86,"[everdingen, caesar van, caesar van everdingen]","[1616, 1678]","[van everdingen, allart]","[1621, 1675]",0,"googleart_m03fzny","artuk_van everdingen, allart, (1621-1675)","(3050, 6011)",25,"[5, 3]"
710,86,"[morrice, james wilson, james wilson morrice]","[1865, 1924]","[wilson, g.]","[1820.0, 1974.0]",0,"googleart_m03g0xv","artuk_wilson, g.","(3054, 6462)",10,"[45.0, 50.0]"
711,100,"[jan wijnants, wynants, jan]","[1630, 1684]","[wijnants, jan]","[1635, 1684]",0,"googleart_m03gzxbq","artuk_wijnants, jan, (1635-1684)","(3063, 6384)",60,"[5, 0]"
712,100,"[frans floris, floris, frans]","[1516, 1570]","[floris the elder, frans]","[1517, 1570]",1,"googleart_m03hg_g","artuk_floris the elder, frans, (1517-1570)","(3067, 2008)",41,"[1, 0]"
713,100,"[de haas, jean-hubert-léonard, haas, jan de, johannes hubertus leonardus de haas, de haas, j. h. l., de haas, johannes hubertus leonardus, haas, johannes hubertus leonardus de, haas, leonardus de]","[1832, 1908]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,"googleart_m03hlj80","artuk_j., j.","(3081, 3129)",4,"[31, 35]"
714,100,"[de haas, jean-hubert-léonard, haas, jan de, johannes hubertus leonardus de haas, de haas, j. h. l., de haas, johannes hubertus leonardus, haas, johannes hubertus leonardus de, haas, leonardus de]","[1832, 1908]","[h., j., saul, j. h. louis]","[1825, 1925]",0,"googleart_m03hlj80","artuk_h., j.","(3081, 2501)",8,"[7, 17]"
715,100,"[carlo crivelli, crivelli, carlo]","[1430, 1500]","[crivelli, carlo]","[1430, 1495]",1,"googleart_m03kbd5","artuk_crivelli, carlo, (1430-1495)","(317, 1311)",235,"[0, 5]"
716,100,"[wieringen, cornelis claesz van, cornelis claesz van wieringen]","[1577, 1633]","[van wieringen, cornelis claesz.]","[1580, 1635]",1,"googleart_m03qh0_k","artuk_van wieringen, cornelis claesz., (1580-1635)","(3146, 6069)",18,"[3, 2]"
717,100,"[pereda, antonio de, antonio de pereda, pereda y salgado, antonio de]","[1608, 1678]","[pereda y salgado, antonio, pereda, antonio, pereda, antonio de]","[1611, 1678]",1,"googleart_m03y0kg5","artuk_pereda y salgado, antonio, (1611-1678)","(3175, 4669)",26,"[3, 0]"
718,86,"[john t. biggers, biggers, john thomas, biggers, john t.]","[1924, 2001]","[ashlin and coleman, coleman, t. a., coleman, thomas a., thomas, a.]","[1940, 1950]",0,"googleart_m042mhs","thomas, a., (b.1950)","(3194, 5772)",6,"[16, 51]"
719,100,"[master of the virgo inter virgines]","[1470, 1903]","[master of the virgo inter virgines]","[1480, 1500]",1,"googleart_m047rps6","artuk_master of the virgo inter virgines, (active 1480-1500)","(3223, 3922)",16,"[10, 403]"
720,86,"[mungo martin]","[1879, 1962]","[ahearn, martin r., martin, r.]","[1918, 1928]",0,"googleart_m04fcwv0","artuk_martin, r.","(3276, 3896)",4,"[39, 34]"
721,85,"[george baxter]","[1804, 1867]","[balmer, george]","[1805, 1846]",0,"googleart_m04glpv5","artuk_balmer, george, (1805-1846)","(3283, 251)",23,"[1, 21]"
722,85,"[george baxter]","[1804, 1867]","[hayter, george]","[1792, 1871]",0,"googleart_m04glpv5","artuk_hayter, george, (1792-1871)","(3283, 2708)",102,"[12, 4]"
723,100,"[credi, lorenzo di, lorenzo di credi]","[1459, 1537]","[barducci, lorenzo di, credi, lorenzo di, lorenzo d'andrea d'oderigo, lorenzo di andrea credi, lorenzo di credi, lorenzo di sciarpelloni]","[1456, 1537]",1,"googleart_m04jn_t","artuk_lorenzo di credi, (1456-1536)","(3299, 3677)",29,"[3, 0]"
724,100,"[john quidor, quidor, john]","[1801, 1881]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"googleart_m04k96y","artuk_john","(3301, 3196)",11,"[0, 70]"
725,100,"[joachim beuckelaer, beuckelaer, joachim]","[1530, 1574]","[beuckelaer, joachim]","[1533, 1574]",1,"googleart_m04ltq2","artuk_beuckelaer, joachim, (1533-1574)","(3317, 435)",46,"[3, 0]"
726,100,"[granet, françois-marius, françois marius granet]","[1755, 1849]","[granet, françois-marius]","[1775, 1849]",1,"googleart_m04rp5h","artuk_granet, françois-marius, (1775-1849)","(3342, 2383)",25,"[20, 0]"
727,87,"[huysum, jan van, jan van huysum]","[1682, 1749]","[van huysum, jacob]","[1686, 1740]",1,"googleart_m04tcjt","artuk_van huysum, jacob, (1686-1740)","(6025, 3345)",66,"[4, 9]"
728,86,"[hunt, william m., hunt, william morris, hunt, william-morris, hunt, william, william morris hunt]","[1824, 1879]","[morris, c., morris, c. greville, morris, charles greville, morris, charles-gréville, morris, greville]","[1861, 1871]",0,"googleart_m04td2w","artuk_morris, c.","(3348, 4226)",12,"[37, 8]"
729,100,"[fetti, domenico, domenico fetti]","[1588, 1623]","[fetti, domenico]","[1589, 1624]",1,"googleart_m04yrst","artuk_fetti, domenico, (1589-1624)","(3371, 1947)",43,"[1, 1]"
730,100,"[sassoferrato, giovanni battista salvi, giovanni battista salvi da sassoferrato]","[1605, 1685]","[sassoferrato]","[1609, 1685]",1,"googleart_m04zl6z","artuk_sassoferrato, (1609-1685)","(3377, 5217)",43,"[4, 0]"
731,90,"[william hart, hart, william, hart, william m.]","[1823, 1894]","[harnett, michael, harnett, william, harnett, william m., harnett, william michael]","[1848, 1892]",0,"googleart_m0547qv","artuk_harnett, william michael, (1848-1892)","(2256, 2623)",47,"[25, 2]"
